3,55.185133,2540.741651,14132.218750,0.000000,55.185133,2540.741651,428.562500,0.000000,55.185133,2540.741651,-357.828125,0.000000,55.185133,2540.741651,-44.890625,0.000000,55.185133,2540.741651,93.656250,2597.861242,55.185133,2540.741651,249.800781,6033.166225,55.185133,2540.741651,136.441406,1583.895303,55.185133,2540.741651,-15.484375,1521.588769,55.185133,2540.741651,-79.304688,1342.334157,55.185133,2540.741651,25.003906,937.931779,55.185133,2540.741651,32.429688,601.485126,55.185133,2540.741651,13.307617,633.952540,55.185133,2540.741651,-12.540039,375.234376,55.185133,2540.741651,-7.712891,204.839522,55.185133,2540.741651,1.987793,235.609488,55.185133,2540.741651,-2.971191,98.825679,55.185133,2540.741651,0.775879,75.162634,55.185133,2540.741651,-0.897705,89.680361,55.185133,2540.741651,0.114990,39.886046,55.185133,2540.741651,0.001343,26.751798,55.185133,2540.741651,-0.167969,32.085669,55.185133,2540.741651,0.054810,10.797625,55.185133,2540.741651,-0.005371,8.285413,55.185133,2540.741651,-0.004211,9.928591,55.185133,2540.741651,-0.003113,2.141656
3,54.307660,2501.454298,13908.687500,0.000000,54.307660,2501.454298,285.476563,0.000000,54.307660,2501.454298,-66.750000,0.000000,54.307660,2501.454298,-345.101562,0.000000,54.307660,2501.454298,-44.601562,2509.641290,54.307660,2501.454298,288.867188,5884.485423,54.307660,2501.454298,80.289062,1761.774259,54.307660,2501.454298,-55.548828,1532.484319,54.307660,2501.454298,-56.259766,1354.954994,54.307660,2501.454298,14.886719,978.465236,54.307660,2501.454298,49.012695,581.842386,54.307660,2501.454298,19.047852,587.658895,54.307660,2501.454298,-13.189453,373.218153,54.307660,2501.454298,-4.375488,201.244650,54.307660,2501.454298,-6.074707,230.586376,54.307660,2501.454298,-2.197266,94.209885,54.307660,2501.454298,-0.191162,74.986902,54.307660,2501.454298,-3.597412,93.171667,54.307660,2501.454298,0.500977,41.613063,54.307660,2501.454298,0.015259,25.933395,54.307660,2501.454298,-0.133667,31.474210,54.307660,2501.454298,0.046387,11.247971,54.307660,2501.454298,-0.001465,8.093297,54.307660,2501.454298,0.009644,9.862317,54.307660,2501.454298,-0.000732,2.119953
0,41.743647,2189.992397,10701.632813,0.000000,41.743647,2189.992397,-1871.890625,0.000000,41.743647,2189.992397,-3061.484375,0.000000,41.743647,2189.992397,-1866.351563,0.000000,41.743647,2189.992397,665.253906,4746.462518,41.743647,2189.992397,-19.074219,1335.492465,41.743647,2189.992397,-199.917969,809.320051,41.743647,2189.992397,-27.353516,922.532416,41.743647,2189.992397,141.771484,1558.451485,41.743647,2189.992397,-109.447266,791.547006,41.743647,2189.992397,21.173828,519.970092,41.743647,2189.992397,3.191406,571.789905,41.743647,2189.992397,8.086914,319.877828,41.743647,2189.992397,7.254395,221.936039,41.743647,2189.992397,0.456543,216.782543,41.743647,2189.992397,1.608887,94.615528,41.743647,2189.992397,-0.406250,87.060608,41.743647,2189.992397,-1.022461,83.451840,41.743647,2189.992397,0.428467,44.839820,41.743647,2189.992397,-0.078979,28.916617,41.743647,2189.992397,0.267944,33.660601,41.743647,2189.992397,-0.039429,12.934643,41.743647,2189.992397,0.013062,9.571914,41.743647,2189.992397,0.011536,11.005616,41.743647,2189.992397,-0.003662,3.019607
0,27.801333,1769.761048,7120.679688,0.000000,27.801333,1769.761048,-2129.671875,0.000000,27.801333,1769.761048,-65.539062,0.000000,27.801333,1769.761048,0.906250,0.000000,27.801333,1769.761048,1064.835938,3560.490676,27.801333,1769.761048,-109.121094,866.734903,27.801333,1769.761048,-190.406250,852.573906,27.801333,1769.761048,72.498047,1170.446851,27.801333,1769.761048,111.035156,1342.938599,27.801333,1769.761048,0.195312,421.548368,27.801333,1769.761048,1.909180,622.474411,27.801333,1769.761048,-11.146484,454.619378,27.801333,1769.761048,-19.111328,253.701525,27.801333,1769.761048,12.165527,180.640746,27.801333,1769.761048,-3.454102,176.839163,27.801333,1769.761048,-0.694336,102.037644,27.801333,1769.761048,0.205322,71.115822,27.801333,1769.761048,0.460205,69.193741,27.801333,1769.761048,1.633545,37.470941,27.801333,1769.761048,0.336548,28.152393,27.801333,1769.761048,-0.413208,29.067616,27.801333,1769.761048,0.228638,14.249108,27.801333,1769.761048,0.015808,9.794223,27.801333,1769.761048,0.043579,11.017270,27.801333,1769.761048,-0.028442,4.052660
0,28.660905,1796.346579,7318.621094,0.000000,28.660905,1796.346579,-2269.121094,0.000000,28.660905,1796.346579,-104.972656,0.000000,28.660905,1796.346579,83.894531,0.000000,28.660905,1796.346579,1134.560547,3659.927331,28.660905,1796.346579,-65.462891,904.647613,28.660905,1796.346579,-132.853516,897.230537,28.660905,1796.346579,65.797852,1148.313672,28.660905,1796.346579,71.397461,1267.201030,28.660905,1796.346579,11.375977,441.726935,28.660905,1796.346579,6.500488,642.199260,28.660905,1796.346579,-10.090332,459.096955,28.660905,1796.346579,-10.528809,247.801524,28.660905,1796.346579,11.027100,180.204528,28.660905,1796.346579,-4.597900,171.486496,28.660905,1796.346579,1.442139,95.447998,28.660905,1796.346579,1.933960,72.521417,28.660905,1796.346579,1.763306,67.875498,28.660905,1796.346579,2.239868,38.522710,28.660905,1796.346579,0.120300,29.652525,28.660905,1796.346579,-0.005676,28.471955,28.660905,1796.346579,0.107361,15.080211,28.660905,1796.346579,-0.036591,9.782744,28.660905,1796.346579,-0.023529,10.574702,28.660905,1796.346579,-0.000885,3.979123
0,28.959300,1807.748537,7408.949219,0.000000,28.959300,1807.748537,-2336.605469,0.000000,28.959300,1807.748537,-106.902344,0.000000,28.959300,1807.748537,111.511719,0.000000,28.959300,1807.748537,1168.302734,3705.279730,28.959300,1807.748537,-93.244141,886.927872,28.959300,1807.748537,-134.447266,881.623192,28.959300,1807.748537,55.739258,1136.338033,28.959300,1807.748537,70.020508,1221.684179,28.959300,1807.748537,5.143555,410.954198,28.959300,1807.748537,8.415527,665.434084,28.959300,1807.748537,-4.877441,448.853479,28.959300,1807.748537,-0.895020,241.471103,28.959300,1807.748537,11.319580,170.861477,28.959300,1807.748537,-3.511475,170.486600,28.959300,1807.748537,0.925537,86.340414,28.959300,1807.748537,2.644653,75.528316,28.959300,1807.748537,1.541626,66.515478,28.959300,1807.748537,0.625854,39.507118,28.959300,1807.748537,-0.219055,29.665602,28.959300,1807.748537,-0.011292,30.089184,28.959300,1807.748537,0.180359,14.177188,28.959300,1807.748537,0.012970,10.022844,28.959300,1807.748537,-0.035370,10.626684,28.959300,1807.748537,0.002289,3.827006
0,28.742264,1803.319960,7378.503906,0.000000,28.742264,1803.319960,-2144.214844,0.000000,28.742264,1803.319960,-35.996094,0.000000,28.742264,1803.319960,120.097656,0.000000,28.742264,1803.319960,1072.107422,3689.784515,28.742264,1803.319960,-109.904297,875.618859,28.742264,1803.319960,-127.744141,873.194581,28.742264,1803.319960,87.797852,1212.664994,28.742264,1803.319960,62.215820,1161.423857,28.742264,1803.319960,8.125977,399.157540,28.742264,1803.319960,16.043457,680.605429,28.742264,1803.319960,1.962402,440.153837,28.742264,1803.319960,-5.949707,232.035983,28.742264,1803.319960,2.106689,153.564639,28.742264,1803.319960,-1.282959,167.798870,28.742264,1803.319960,0.703369,92.391020,28.742264,1803.319960,0.640503,78.334886,28.742264,1803.319960,1.355103,64.484699,28.742264,1803.319960,-1.101685,38.186956,28.742264,1803.319960,0.012634,30.059311,28.742264,1803.319960,-0.294861,28.130776,28.742264,1803.319960,-0.083313,14.281285,28.742264,1803.319960,0.028900,10.913874,28.742264,1803.319960,-0.047760,10.555592,28.742264,1803.319960,0.021027,3.881916
0,29.323486,1818.592950,7483.832031,0.000000,29.323486,1818.592950,-2323.378906,0.000000,29.323486,1818.592950,-71.222656,0.000000,29.323486,1818.592950,213.222656,0.000000,29.323486,1818.592950,1161.689453,3743.603827,29.323486,1818.592950,-81.001953,866.536540,29.323486,1818.592950,-142.275391,858.606199,29.323486,1818.592950,72.145508,1175.452994,29.323486,1818.592950,52.266602,1126.244565,29.323486,1818.592950,20.157227,398.288846,29.323486,1818.592950,12.942871,686.170600,29.323486,1818.592950,7.693848,440.460636,29.323486,1818.592950,-6.217285,241.010380,29.323486,1818.592950,4.872803,157.603561,29.323486,1818.592950,4.442627,165.797775,29.323486,1818.592950,-0.267822,89.641239,29.323486,1818.592950,2.095093,77.792681,29.323486,1818.592950,0.257202,63.987896,29.323486,1818.592950,0.415161,38.541740,29.323486,1818.592950,0.168030,31.863988,29.323486,1818.592950,-0.165100,28.201050,29.323486,1818.592950,0.001160,14.068514,29.323486,1818.592950,-0.008575,10.445051,29.323486,1818.592950,0.067047,10.565302,29.323486,1818.592950,-0.012238,3.993145
4,38.520583,2158.534922,9887.386719,0.000000,38.520583,2158.534922,-903.417969,0.000000,38.520583,2158.534922,-65.675781,0.000000,38.520583,2158.534922,629.925781,0.000000,38.520583,2158.534922,451.708984,4953.825187,38.520583,2158.534922,-71.470703,1265.126820,38.520583,2158.534922,0.169922,1267.143995,38.520583,2158.534922,167.959961,1422.417334,38.520583,2158.534922,14.493164,1004.287956,38.520583,2158.534922,-22.065430,460.323379,38.520583,2158.534922,-4.346191,626.011039,38.520583,2158.534922,1.728027,405.745710,38.520583,2158.534922,-21.008301,210.016990,38.520583,2158.534922,-7.349365,211.570503,38.520583,2158.534922,5.697510,171.716984,38.520583,2158.534922,0.896240,82.786452,38.520583,2158.534922,1.836792,82.987157,38.520583,2158.534922,-0.585083,60.611043,38.520583,2158.534922,0.213745,35.434129,38.520583,2158.534922,-0.102722,29.968311,38.520583,2158.534922,-0.043884,25.302403,38.520583,2158.534922,0.001892,12.326842,38.520583,2158.534922,0.020905,10.530603,38.520583,2158.534922,-0.013824,9.114645,38.520583,2158.534922,0.007965,3.606869
4,38.278019,2138.313968,9828.472656,0.000000,38.278019,2138.313968,-1310.027344,0.000000,38.278019,2138.313968,14.597656,0.000000,38.278019,2138.313968,578.597656,0.000000,38.278019,2138.313968,655.013672,4922.749818,38.278019,2138.313968,-68.451172,1259.951224,38.278019,2138.313968,-34.736328,1261.331058,38.278019,2138.313968,204.624023,1301.362791,38.278019,2138.313968,9.067383,1013.382280,38.278019,2138.313968,-51.286133,428.258456,38.278019,2138.313968,-7.545410,626.598785,38.278019,2138.313968,0.707520,387.934022,38.278019,2138.313968,-20.586426,241.776474,38.278019,2138.313968,-6.026611,215.420783,38.278019,2138.313968,4.179443,170.052945,38.278019,2138.313968,-1.481201,84.051773,38.278019,2138.313968,-2.357056,81.928537,38.278019,2138.313968,0.274536,66.994165,38.278019,2138.313968,0.024780,32.464466,38.278019,2138.313968,0.290222,33.318556,38.278019,2138.313968,0.099304,26.673966,38.278019,2138.313968,0.067932,13.333517,38.278019,2138.313968,-0.000641,11.059733,38.278019,2138.313968,-0.014496,9.289059,38.278019,2138.313968,-0.008942,3.532822
4,38.587776,2149.083905,9901.320313,0.000000,38.587776,2149.083905,-1304.789063,0.000000,38.587776,2149.083905,-18.382812,0.000000,38.587776,2149.083905,309.554688,0.000000,38.587776,2149.083905,652.394531,4953.087571,38.587776,2149.083905,-84.921875,1270.206045,38.587776,2149.083905,-111.953125,1268.109467,38.587776,2149.083905,222.664063,1258.751142,38.587776,2149.083905,19.378906,1017.634468,38.587776,2149.083905,-22.865234,506.907282,38.587776,2149.083905,-7.103516,620.176523,38.587776,2149.083905,-18.309570,398.670968,38.587776,2149.083905,-28.251953,276.548734,38.587776,2149.083905,-8.014648,226.365293,38.587776,2149.083905,0.884277,157.426935,38.587776,2149.083905,1.525391,92.848264,38.587776,2149.083905,-3.361084,83.608666,38.587776,2149.083905,-0.062256,73.942401,38.587776,2149.083905,0.239990,35.871639,38.587776,2149.083905,-0.065186,35.570317,38.587776,2149.083905,-0.092163,25.660469,38.587776,2149.083905,-0.024658,13.547480,38.587776,2149.083905,-0.029358,11.409968,38.587776,2149.083905,-0.017029,9.196737,38.587776,2149.083905,0.009583,3.556486
4,38.598436,2145.310602,9889.203125,0.000000,38.598436,2145.310602,-1305.867188,0.000000,38.598436,2145.310602,55.968750,0.000000,38.598436,2145.310602,507.742188,0.000000,38.598436,2145.310602,652.933594,4951.193621,38.598436,2145.310602,-113.566406,1284.786075,38.598436,2145.310602,-39.320312,1289.196067,38.598436,2145.310602,259.404297,1214.665809,38.598436,2145.310602,36.687500,986.812194,38.598436,2145.310602,-39.166016,568.540040,38.598436,2145.310602,3.375977,594.700157,38.598436,2145.310602,-26.824219,427.537087,38.598436,2145.310602,-31.200195,272.630072,38.598436,2145.310602,-7.402344,245.891065,38.598436,2145.310602,-1.805664,160.413723,38.598436,2145.310602,5.365234,98.437623,38.598436,2145.310602,-1.316895,87.008619,38.598436,2145.310602,-0.862793,75.147532,38.598436,2145.310602,0.821289,39.945517,38.598436,2145.310602,-0.007324,33.944088,38.598436,2145.310602,0.005615,26.780601,38.598436,2145.310602,-0.005127,14.485590,38.598436,2145.310602,0.008789,11.544392,38.598436,2145.310602,0.021545,9.738432,38.598436,2145.310602,0.005432,3.782997
4,37.785738,2087.306191,9677.679688,0.000000,37.785738,2087.306191,-1412.312500,0.000000,37.785738,2087.306191,16.554688,0.000000,37.785738,2087.306191,447.921875,0.000000,37.785738,2087.306191,706.156250,4844.027049,37.785738,2087.306191,-98.734375,1229.257717,37.785738,2087.306191,-24.605469,1232.971039,37.785738,2087.306191,208.882813,1066.497107,37.785738,2087.306191,48.923828,964.023985,37.785738,2087.306191,-25.554687,625.650600,37.785738,2087.306191,9.192383,573.106285,37.785738,2087.306191,-19.716797,465.492331,37.785738,2087.306191,-28.919922,287.475757,37.785738,2087.306191,0.494629,236.546671,37.785738,2087.306191,-5.371094,167.387989,37.785738,2087.306191,-3.962891,96.880119,37.785738,2087.306191,-1.822998,83.577789,37.785738,2087.306191,-0.580322,75.638230,37.785738,2087.306191,0.489990,41.713801,37.785738,2087.306191,-0.344116,33.055208,37.785738,2087.306191,-0.014404,27.630736,37.785738,2087.306191,-0.052734,14.047114,37.785738,2087.306191,0.005554,11.401627,37.785738,2087.306191,0.014465,9.902188,37.785738,2087.306191,0.012146,3.792078
4,37.362032,2055.023749,9568.546875,0.000000,37.362032,2055.023749,-1270.195313,0.000000,37.362032,2055.023749,113.070313,0.000000,37.362032,2055.023749,310.625000,0.000000,37.362032,2055.023749,635.097656,4787.127586,37.362032,2055.023749,-204.781250,1130.951709,37.362032,2055.023749,-33.816406,1148.844454,37.362032,2055.023749,185.460938,1028.190077,37.362032,2055.023749,81.806641,977.240822,37.362032,2055.023749,-27.974609,637.446564,37.362032,2055.023749,26.527344,552.726576,37.362032,2055.023749,-2.404297,520.789260,37.362032,2055.023749,-14.958984,278.970026,37.362032,2055.023749,3.966309,217.199005,37.362032,2055.023749,-7.202637,179.420069,37.362032,2055.023749,-3.250977,100.330345,37.362032,2055.023749,-0.076660,83.857822,37.362032,2055.023749,-0.260254,74.969606,37.362032,2055.023749,0.696777,39.025812,37.362032,2055.023749,-0.070801,32.774268,37.362032,2055.023749,0.016479,27.792532,37.362032,2055.023749,-0.009155,14.158298,37.362032,2055.023749,0.013916,11.565871,37.362032,2055.023749,0.016724,9.835261,37.362032,2055.023749,0.008301,3.660683
6,48.028339,2239.701282,12324.750000,0.000000,48.028339,2239.701282,432.867188,0.000000,48.028339,2239.701282,1893.703125,0.000000,48.028339,2239.701282,-485.710938,0.000000,48.028339,2239.701282,-747.945313,3981.655372,48.028339,2239.701282,262.867188,2274.746833,48.028339,2239.701282,-29.281250,1018.062053,48.028339,2239.701282,195.363281,1001.305372,48.028339,2239.701282,-221.457031,1033.960058,48.028339,2239.701282,-7.687500,795.846726,48.028339,2239.701282,23.379883,666.628576,48.028339,2239.701282,53.551758,453.894919,48.028339,2239.701282,-11.101563,323.188698,48.028339,2239.701282,-5.689941,187.927306,48.028339,2239.701282,3.804688,209.829472,48.028339,2239.701282,4.584473,122.855964,48.028339,2239.701282,2.576172,86.783191,48.028339,2239.701282,0.209473,88.662350,48.028339,2239.701282,0.697266,38.093549,48.028339,2239.701282,0.402832,35.357636,48.028339,2239.701282,-0.312622,32.606670,48.028339,2239.701282,0.093384,15.092982,48.028339,2239.701282,-0.045471,11.681792,48.028339,2239.701282,-0.020813,10.946044,48.028339,2239.701282,-0.006836,4.064323
